OBJECTID,Type,Name,NHLE link,Longitude,Latitude
644,Parks & Gardens,ADLESTROP PARK and HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000750,-1.648275169,51.9378576
645,Parks & Gardens,ALDERLEY GRANGE,https://historicengland.org.uk/listing/the-list/list-entry/1000751,-2.335441139,51.61738985
646,Parks & Gardens,"MOUNT HOUSE, ALDERLEY",https://historicengland.org.uk/listing/the-list/list-entry/1000752,-2.335061709,51.61490033
647,Parks & Gardens,BARNSLEY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000753,-1.8844974,51.75211451
648,Parks & Gardens,BARRINGTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000754,-1.711837616,51.80877679
649,Parks & Gardens,BERKELEY CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000755,-2.480155839,51.67270496
650,Parks & Gardens,BRADLEY COURT,https://historicengland.org.uk/listing/the-list/list-entry/1000756,-2.369178575,51.64201463
651,Parks & Gardens,CHAVENAGE HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000757,-2.186327202,51.65234687
652,Parks & Gardens,CLEARWELL CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000758,-2.626297784,51.76583105
653,Parks & Gardens,COWLEY MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000759,-2.05291602,51.8276026
654,Parks & Gardens,DAYLESFORD HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000760,-1.637096888,51.93510847
655,Parks & Gardens,ST JOHN'S CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1000761,-1.650338603,54.96761905
656,Parks & Gardens,EYFORD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000762,-1.788335349,51.91999498
657,Parks & Gardens,FLAXLEY ABBEY,https://historicengland.org.uk/listing/the-list/list-entry/1000763,-2.451544896,51.83604358
658,Parks & Gardens,FRAMPTON COURT,https://historicengland.org.uk/listing/the-list/list-entry/1000764,-2.362079762,51.76840791
659,Parks & Gardens,GATCOMBE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000765,-2.172858994,51.69114658
660,Parks & Gardens,GREAT RISSINGTON MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000766,-1.719429837,51.85215863
661,Parks & Gardens,HATHEROP CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000767,-1.778622145,51.74226164
662,Parks & Gardens,HIDCOTE MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000768,-1.744347507,52.08445578
663,Parks & Gardens,"CHURCH HOUSE, LECHLADE",https://historicengland.org.uk/listing/the-list/list-entry/1000769,-1.690131824,51.69329381
664,Parks & Gardens,LODGE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000770,-1.792890404,51.80830892
665,Parks & Gardens,Lypiatt Park,https://historicengland.org.uk/listing/the-list/list-entry/1000771,-2.16153001,51.74751016
666,Parks & Gardens,MISERDEN PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000772,-2.083677092,51.78019312
667,Parks & Gardens,NETHER LYPIATT MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000773,-2.184004925,51.73193145
668,Parks & Gardens,NEWARK PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000774,-2.313560236,51.6279702
669,Parks & Gardens,NOTGROVE MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000775,-1.842230168,51.87591633
670,Parks & Gardens,OWLPEN MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000776,-2.289978081,51.68374064
671,Parks & Gardens,"ST MARY'S, PAINSWICK",https://historicengland.org.uk/listing/the-list/list-entry/1000777,-2.195095254,51.78537449
672,Parks & Gardens,PINBURY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000778,-2.062245046,51.74283962
673,Parks & Gardens,RODMARTON MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000779,-2.084138668,51.67790989
674,Parks & Gardens,SHERBORNE HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000780,-1.760626895,51.82589707
675,Parks & Gardens,SNOWSHILL MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000781,-1.861275822,52.00281836
676,Parks & Gardens,STANCOMBE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000782,-2.37900159,51.67273345
677,Parks & Gardens,STOWELL PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000783,-1.873255439,51.81455466
678,Parks & Gardens,SUDELEY CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000784,-1.958706729,51.9476805
679,Parks & Gardens,TODDINGTON MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000785,-1.954348809,51.99855747
680,Parks & Gardens,WESTBURY COURT,https://historicengland.org.uk/listing/the-list/list-entry/1000786,-2.410046155,51.82267318
681,Parks & Gardens,"THE OLD CEMETERY, DERBY",https://historicengland.org.uk/listing/the-list/list-entry/1000787,-1.493589697,52.91905206
682,Parks & Gardens,WOODCHESTER PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000788,-2.268925874,51.71191518
683,Parks & Gardens,ABNEY PARK CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1000789,-0.076810754,51.56457605
684,Parks & Gardens,ADDINGTON PALACE,https://historicengland.org.uk/listing/the-list/list-entry/1000790,-0.042954956,51.3618246
685,Parks & Gardens,BELAIR,https://historicengland.org.uk/listing/the-list/list-entry/1000791,-0.091023969,51.44318355
686,Parks & Gardens,THE GROSVENOR ESTATE: BELGRAVE SQUARE,https://historicengland.org.uk/listing/the-list/list-entry/1000792,-0.153533308,51.49919229
687,Parks & Gardens,THE BOLTONS,https://historicengland.org.uk/listing/the-list/list-entry/1000793,-0.1841753,51.48911355
688,Parks & Gardens,BROCKWELL PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000794,-0.106700108,51.45001141
689,Parks & Gardens,BUCKINGHAM PALACE,https://historicengland.org.uk/listing/the-list/list-entry/1000795,-0.146012417,51.50026065
690,Parks & Gardens,CADOGAN PLACE,https://historicengland.org.uk/listing/the-list/list-entry/1000796,-0.158162113,51.4962346
691,Parks & Gardens,CANNIZARO PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000797,-0.231007198,51.42163035
692,Parks & Gardens,CARSHALTON HOUSE (ST PHILOMENA'S SCHOOL),https://historicengland.org.uk/listing/the-list/list-entry/1000798,-0.168566116,51.36486294
693,Parks & Gardens,"100, CHEYNE WALK (part of Lindsey House)",https://historicengland.org.uk/listing/the-list/list-entry/1000799,-0.174669629,51.48223059
694,Parks & Gardens,CLISSOLD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000800,-0.087861273,51.56151935
695,Parks & Gardens,THE GROSVENOR ESTATE: EATON SQUARE,https://historicengland.org.uk/listing/the-list/list-entry/1000801,-0.152211732,51.4958892
696,Parks & Gardens,Eccleston Square,https://historicengland.org.uk/listing/the-list/list-entry/1000802,-0.144170043,51.4920573
697,Parks & Gardens,EDWARDES SQUARE,https://historicengland.org.uk/listing/the-list/list-entry/1000803,-0.200681518,51.49719143
698,Parks & Gardens,FINSBURY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000804,-0.100792623,51.57110854
699,Parks & Gardens,GARRICK'S VILLA,https://historicengland.org.uk/listing/the-list/list-entry/1000805,-0.358761795,51.41223936
700,Parks & Gardens,GREEN PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000806,-0.144289275,51.50401924
701,Parks & Gardens,Grosvenor Square,https://historicengland.org.uk/listing/the-list/list-entry/1000807,-0.151421023,51.51151471
702,Parks & Gardens,GUNNERSBURY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000808,-0.290563631,51.4968544
703,Parks & Gardens,HANS PLACE,https://historicengland.org.uk/listing/the-list/list-entry/1000809,-0.160993804,51.49782575
704,Parks & Gardens,HIGHGATE CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1000810,-0.14453423,51.56536077
705,Parks & Gardens,HOLLAND PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000811,-0.203014191,51.50344997
706,Parks & Gardens,HOLWOOD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000812,0.042437821,51.35460231
707,Parks & Gardens,HORNIMAN GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1000813,-0.06166457,51.44191038
708,Parks & Gardens,HYDE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000814,-0.163121781,51.50760697
709,Parks & Gardens,ISLAND GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1000815,-0.008057111,51.48700045
710,Parks & Gardens,KENNINGTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000816,-0.108890229,51.48303165
711,Parks & Gardens,KENSAL GREEN (ALL SOULS) CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1000817,-0.224032556,51.52838235
712,Parks & Gardens,LAMBETH PALACE,https://historicengland.org.uk/listing/the-list/list-entry/1000818,-0.118968264,51.49642181
713,Parks & Gardens,LINCOLN'S INN FIELDS,https://historicengland.org.uk/listing/the-list/list-entry/1000819,-0.116709809,51.51625909
714,Parks & Gardens,PORTMAN SQUARE AND MANCHESTER SQUARE,https://historicengland.org.uk/listing/the-list/list-entry/1000820,-0.155762718,51.51570162
715,Parks & Gardens,MANOR HOUSE GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1000821,0.005454217,51.45581714
716,Parks & Gardens,MYATT'S FIELDS,https://historicengland.org.uk/listing/the-list/list-entry/1000822,-0.103420648,51.47392373
717,Parks & Gardens,NORWOOD GROVE,https://historicengland.org.uk/listing/the-list/list-entry/1000823,-0.114631392,51.41923152
718,Parks & Gardens,NUNHEAD CEMETERY (ALL SAINTS),https://historicengland.org.uk/listing/the-list/list-entry/1000824,-0.051518003,51.46291095
719,Parks & Gardens,PECKHAM RYE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000825,-0.059910412,51.45647649
720,Parks & Gardens,POPE'S GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1000826,-0.333204258,51.44240794
721,Parks & Gardens,PUTNEY VALE CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1000827,-0.241349796,51.43958217
722,Parks & Gardens,RICHMOND PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000828,-0.271065418,51.44292877
723,Parks & Gardens,THE ROOKERY,https://historicengland.org.uk/listing/the-list/list-entry/1000829,-0.118367504,51.42141383
724,Parks & Gardens,"ROYAL BOTANIC GARDENS, KEW",https://historicengland.org.uk/listing/the-list/list-entry/1000830,-0.303377171,51.47146617
725,Parks & Gardens,RUSKIN PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000831,-0.093905716,51.46520846
726,Parks & Gardens,ST GEORGE'S GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1000832,-0.121063906,51.52603185
727,Parks & Gardens,ST JAMES'S SQUARE,https://historicengland.org.uk/listing/the-list/list-entry/1000833,-0.135283989,51.50718565
728,Parks & Gardens,ST LUKE'S GARDEN,https://historicengland.org.uk/listing/the-list/list-entry/1000834,-0.169313855,51.48937708
729,Parks & Gardens,EAST FINCHLEY CEMETERY (FORMERLY ST MARYLEBONE CEMETERY),https://historicengland.org.uk/listing/the-list/list-entry/1000835,-0.183772904,51.59123424
730,Parks & Gardens,ST MICHAEL'S CONVENT (formerly PARK HILL),https://historicengland.org.uk/listing/the-list/list-entry/1000836,-0.116832548,51.42446467
731,Parks & Gardens,ST PETER'S SQUARE,https://historicengland.org.uk/listing/the-list/list-entry/1000837,-0.244048209,51.49188678
732,Parks & Gardens,SOUTHWARK PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000838,-0.054009928,51.49332953
733,Parks & Gardens,SPRINGFIELD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000839,-0.05882734,51.57046677
734,Parks & Gardens,STRAWBERRY HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000840,-0.24624689,51.48864644
735,Parks & Gardens,SUNDRIDGE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000841,0.035380853,51.41700092
736,Parks & Gardens,INNER TEMPLE,https://historicengland.org.uk/listing/the-list/list-entry/1000842,-0.109616519,51.51178359
737,Parks & Gardens,VALENTINES PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000843,0.070663794,51.56935013
738,Parks & Gardens,VICTORIA EMBANKMENT GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1000844,-0.121025737,51.5087476
739,Parks & Gardens,VICTORIA TOWER GARDENS,https://historicengland.org.uk/listing/the-list/list-entry/1000845,-0.124944986,51.49647256
740,Parks & Gardens,WALPOLE HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000846,-0.246595493,51.48857072
741,Parks & Gardens,WALPOLE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000847,-0.309767794,51.50892169
742,Parks & Gardens,WARWICK SQUARE,https://historicengland.org.uk/listing/the-list/list-entry/1000848,-0.141315767,51.49069019
743,Parks & Gardens,WATERLOW PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000849,-0.144857802,51.56804563
744,Parks & Gardens,WELL HALL PLEASAUNCE,https://historicengland.org.uk/listing/the-list/list-entry/1000850,0.048549241,51.45642987
745,Parks & Gardens,WEST NORWOOD CEMETERY AND CREMATORIUM,https://historicengland.org.uk/listing/the-list/list-entry/1000851,-0.098911092,51.43275435
746,Parks & Gardens,WIMBLEDON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000852,-0.20731333,51.43682745
747,Parks & Gardens,DUNHAM MASSEY,https://historicengland.org.uk/listing/the-list/list-entry/1000853,-2.395090431,53.37936743
748,Parks & Gardens,HEATON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000854,-2.254177451,53.53340926
749,Parks & Gardens,"BOUNCER'S LANE CEMETERY, CHELTENHAM",https://historicengland.org.uk/listing/the-list/list-entry/1000855,-2.044520005,51.90628545
750,Parks & Gardens,"STAMFORD PARK, STALYBRIDGE",https://historicengland.org.uk/listing/the-list/list-entry/1000856,-2.069347434,53.48789979
751,Parks & Gardens,WYTHENSHAWE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000857,-2.275773083,53.4043227
752,Parks & Gardens,AMPORT PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000858,-1.575805776,51.19174471
753,Parks & Gardens,BRAMDEAN HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000859,-1.127666906,51.04938805
754,Parks & Gardens,CRANBURY PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000860,-1.367158021,51.00608498
755,Parks & Gardens,HERRIARD PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000861,-1.044605468,51.21579765
756,Parks & Gardens,LAINSTON HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000862,-1.36401543,51.08267318
757,Parks & Gardens,LITTLE BOARHUNT,https://historicengland.org.uk/listing/the-list/list-entry/1000863,-0.804378207,51.06924377
758,Parks & Gardens,MOTTISFONT ABBEY,https://historicengland.org.uk/listing/the-list/list-entry/1000864,-1.534024396,51.04074307
759,Parks & Gardens,MOUNDSMERE MANOR,https://historicengland.org.uk/listing/the-list/list-entry/1000865,-1.106671973,51.18474326
760,Parks & Gardens,STRATFIELD SAYE PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000866,-0.990072346,51.35036524
761,Parks & Gardens,STRATTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000867,-1.224848922,51.16553317
762,Parks & Gardens,TOWNHILL PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000868,-1.359547885,50.93350184
763,Parks & Gardens,VICTORIA PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000869,-1.093978601,50.79909303
764,Parks & Gardens,THE VYNE,https://historicengland.org.uk/listing/the-list/list-entry/1000870,-1.098195526,51.3081577
765,Parks & Gardens,THE WAKES,https://historicengland.org.uk/listing/the-list/list-entry/1000871,-0.944895496,51.09545139
766,Parks & Gardens,ARLEY HOUSE,https://historicengland.org.uk/listing/the-list/list-entry/1000872,-2.349657053,52.42467745
767,Parks & Gardens,BERRINGTON HALL,https://historicengland.org.uk/listing/the-list/list-entry/1000873,-2.719209623,52.2543564
768,Parks & Gardens,BRAMPTON BRYAN,https://historicengland.org.uk/listing/the-list/list-entry/1000874,-2.941922818,52.34046486
769,Parks & Gardens,BROCKHAMPTON PARK,https://historicengland.org.uk/listing/the-list/list-entry/1000875,-2.457821635,52.19341923
770,Parks & Gardens,BROXWOOD COURT,https://historicengland.org.uk/listing/the-list/list-entry/1000876,-2.944755464,52.17986113
771,Parks & Gardens,ST ANDREWS CEMETERY,https://historicengland.org.uk/listing/the-list/list-entry/1000877,-1.611228583,54.99008287
772,Parks & Gardens,CROFT CASTLE,https://historicengland.org.uk/listing/the-list/list-entry/1000878,-2.814288599,52.28330848
